"created per month",filters,filters,Count
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1511.total","1,581"
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1512.total","1,176"
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1601.total",717
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1602.total",384
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1603.total",316
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1604.total",241
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1605.total",205
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1606.total",190
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1607.total",165
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1608.total",160
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1609.total",183
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1610.total",192
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1611.total",135
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1612.total",121
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1701.total",172
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1702.total",107
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1703.total",94
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1704.total",79
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1705.total",76
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1706.total",68
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1707.total",70
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1708.total",56
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1709.total",61
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1710.total",64
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1711.total",56
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1712.total",57
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1801.total",46
"2015-11-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1802.total",39
"2015-11-01 00:00:00","first_app:standalonetf","*","84,247"
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1501.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1502.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1503.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1504.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1505.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1511.total",564
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1512.total",340
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1601.total",193
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1602.total",98
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1603.total",99
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1604.total",93
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1605.total",76
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1606.total",68
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1607.total",55
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1608.total",62
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1609.total",56
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1610.total",35
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1611.total",30
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1612.total",24
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1701.total",57
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1702.total",48
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1703.total",32
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1704.total",37
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1705.total",40
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1706.total",31
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1707.total",24
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1708.total",32
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1709.total",29
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1710.total",26
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1711.total",22
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1712.total",18
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1801.total",22
"2015-11-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1802.total",16
"2015-11-01 00:00:00","first_app:topface AND platform:vk","*","138,472"
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1501.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1502.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1503.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1504.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1505.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1511.total",623
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1512.total",407
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1601.total",255
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1602.total",151
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1603.total",133
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1604.total",92
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1605.total",107
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1606.total",80
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1607.total",99
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1608.total",91
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1609.total",74
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1610.total",54
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1611.total",51
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1612.total",54
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1701.total",101
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1702.total",82
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1703.total",78
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1704.total",70
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1705.total",69
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1706.total",55
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1707.total",66
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1708.total",59
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1709.total",54
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1710.total",56
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1711.total",57
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1712.total",44
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1801.total",42
"2015-11-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1802.total",51
"2015-11-01 00:00:00","first_app:topface AND platform:ok","*","155,858"
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1501.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1502.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1503.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1504.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1505.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1511.total",426
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1512.total",330
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1601.total",144
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1602.total",101
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1603.total",64
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1604.total",62
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1605.total",60
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1606.total",49
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1607.total",58
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1608.total",46
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1609.total",40
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1610.total",37
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1611.total",26
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1612.total",16
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1701.total",35
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1702.total",34
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1703.total",27
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1704.total",40
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1705.total",44
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1706.total",33
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1707.total",28
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1708.total",21
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1709.total",22
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1710.total",18
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1711.total",21
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1712.total",23
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1801.total",24
"2015-11-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1802.total",24
"2015-11-01 00:00:00","first_app:topface AND platform:fb","*","51,120"
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1501.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1502.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1503.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1504.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1505.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1511.total",133
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1512.total",121
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1601.total",75
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1602.total",63
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1603.total",50
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1604.total",43
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1605.total",37
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1606.total",31
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1607.total",26
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1608.total",30
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1609.total",26
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1610.total",16
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1611.total",13
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1612.total",7
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1701.total",14
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1702.total",18
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1703.total",13
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1704.total",9
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1705.total",17
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1706.total",18
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1707.total",12
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1708.total",21
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1709.total",19
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1710.total",15
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1711.total",17
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1712.total",12
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1801.total",14
"2015-11-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1802.total",12
"2015-12-01 00:00:00","first_app:topfacemobappandroid","*","170,781"
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1501.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1502.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1503.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1504.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1505.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1506.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1507.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1508.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1509.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1510.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1511.total",0
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1512.total","2,547"
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1601.total","1,535"
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1602.total",768
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1603.total",533
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1604.total",367
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1605.total",283
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1606.total",232
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1607.total",208
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1608.total",174
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1609.total",146
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1610.total",147
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1611.total",114
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1612.total",90
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1701.total",180
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1702.total",168
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1703.total",169
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1704.total",152
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1705.total",140
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1706.total",124
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1707.total",128
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1708.total",104
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1709.total",101
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1710.total",100
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1711.total",93
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1712.total",86
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1801.total",89
"2015-12-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1802.total",72
"2015-12-01 00:00:00","first_app:topfacemobappios","*","49,733"
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1501.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1502.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1503.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1504.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1505.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1506.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1507.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1508.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1509.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1510.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1511.total",0
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1512.total","1,720"
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1601.total","1,193"
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1602.total",529
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1603.total",403
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1604.total",311
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1605.total",248
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1606.total",197
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1607.total",189
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1608.total",174
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1609.total",180
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1610.total",192
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1611.total",173
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1612.total",129
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1701.total",127
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1702.total",106
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1703.total",91
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1704.total",85
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1705.total",82
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1706.total",75
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1707.total",68
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1708.total",50
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1709.total",54
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1710.total",58
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1711.total",51
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1712.total",47
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1801.total",41
"2015-12-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1802.total",38
"2015-12-01 00:00:00","first_app:standalonetf","*","78,437"
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1501.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1502.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1503.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1504.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1505.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1506.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1507.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1508.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1509.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1510.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1511.total",0
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1512.total",614
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1601.total",351
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1602.total",166
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1603.total",136
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1604.total",119
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1605.total",90
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1606.total",66
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1607.total",75
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1608.total",57
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1609.total",51
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1610.total",41
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1611.total",35
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1612.total",31
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1701.total",44
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1702.total",35
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1703.total",38
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1704.total",28
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1705.total",44
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1706.total",32
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1707.total",37
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1708.total",40
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1709.total",34
"2015-12-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1710.total",31
