"created per month",filters,filters,Count
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1607.total",5
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1608.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1609.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1610.total",1
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1611.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1612.total",0
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1701.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1702.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1703.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1704.total",5
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1705.total",4
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1706.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1707.total",4
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1708.total",1
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1709.total",4
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1710.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1711.total",3
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1712.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1801.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1802.total",2
"2015-09-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1803.total",1
"2015-10-01 00:00:00","first_app:topfacemobappandroid","*","48,968"
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1510.total",546
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1511.total",293
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1512.total",199
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1601.total",157
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1602.total",117
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1603.total",91
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1604.total",65
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1605.total",61
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1606.total",42
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1607.total",56
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1608.total",44
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1609.total",43
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1610.total",35
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1611.total",25
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1612.total",20
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1701.total",47
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1702.total",37
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1703.total",38
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1704.total",49
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1705.total",69
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1706.total",54
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1707.total",53
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1708.total",65
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1709.total",72
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1710.total",66
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1711.total",63
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1712.total",61
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1801.total",45
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1802.total",35
"2015-10-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1803.total",31
"2015-10-01 00:00:00","first_app:topfacemobappios","*","18,544"
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1510.total",381
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1511.total",292
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1512.total",191
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1601.total",148
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1602.total",120
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1603.total",95
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1604.total",76
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1605.total",64
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1606.total",49
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1607.total",49
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1608.total",44
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1609.total",45
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1610.total",43
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1611.total",47
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1612.total",41
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1701.total",39
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1702.total",37
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1703.total",28
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1704.total",20
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1705.total",22
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1706.total",18
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1707.total",25
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1708.total",20
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1709.total",22
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1710.total",23
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1711.total",18
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1712.total",30
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1801.total",28
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1802.total",19
"2015-10-01 00:00:00","first_app:topfacemobappios","_exists_:revenue_in_month.1803.total",12
"2015-10-01 00:00:00","first_app:standalonetf","*","27,499"
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1510.total",348
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1511.total",197
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1512.total",83
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1601.total",67
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1602.total",27
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1603.total",34
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1604.total",25
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1605.total",24
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1606.total",17
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1607.total",28
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1608.total",24
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1609.total",16
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1610.total",22
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1611.total",12
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1612.total",11
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1701.total",23
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1702.total",19
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1703.total",24
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1704.total",21
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1705.total",16
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1706.total",18
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1707.total",13
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1708.total",13
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1709.total",20
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1710.total",13
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1711.total",15
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1712.total",15
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1801.total",13
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1802.total",13
"2015-10-01 00:00:00","first_app:standalonetf","_exists_:revenue_in_month.1803.total",11
"2015-10-01 00:00:00","first_app:topface AND platform:vk","*","14,259"
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1510.total",176
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1511.total",96
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1512.total",55
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1601.total",41
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1602.total",40
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1603.total",23
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1604.total",20
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1605.total",14
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1606.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1607.total",19
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1608.total",17
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1609.total",11
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1610.total",18
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1611.total",10
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1612.total",13
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1701.total",15
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1702.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1703.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1704.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1705.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1706.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1707.total",6
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1708.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1709.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1710.total",8
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1711.total",10
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1712.total",6
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1801.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1802.total",10
"2015-10-01 00:00:00","first_app:topface AND platform:vk","_exists_:revenue_in_month.1803.total",4
"2015-10-01 00:00:00","first_app:topface AND platform:ok","*","35,722"
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1510.total",290
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1511.total",238
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1512.total",127
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1601.total",60
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1602.total",46
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1603.total",49
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1604.total",37
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1605.total",27
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1606.total",29
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1607.total",25
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1608.total",25
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1609.total",22
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1610.total",19
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1611.total",13
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1612.total",16
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1701.total",22
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1702.total",13
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1703.total",22
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1704.total",24
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1705.total",16
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1706.total",21
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1707.total",21
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1708.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1709.total",15
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1710.total",18
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1711.total",16
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1712.total",18
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1801.total",17
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1802.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:ok","_exists_:revenue_in_month.1803.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:fb","*","26,049"
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1501.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1502.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1503.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1504.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1505.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1506.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1507.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1508.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1509.total",0
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1510.total",142
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1511.total",118
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1512.total",66
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1601.total",54
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1602.total",35
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1603.total",32
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1604.total",28
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1605.total",18
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1606.total",17
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1607.total",17
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1608.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1609.total",10
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1610.total",15
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1611.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1612.total",5
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1701.total",9
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1702.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1703.total",11
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1704.total",11
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1705.total",15
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1706.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1707.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1708.total",13
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1709.total",9
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1710.total",9
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1711.total",12
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1712.total",10
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1801.total",7
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1802.total",4
"2015-10-01 00:00:00","first_app:topface AND platform:fb","_exists_:revenue_in_month.1803.total",1
"2015-11-01 00:00:00","first_app:topfacemobappandroid","*","35,032"
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1501.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1502.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1503.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1504.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1505.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1506.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1507.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1508.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1509.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1510.total",0
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1511.total",473
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1512.total",287
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1601.total",170
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1602.total",102
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1603.total",75
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1604.total",64
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1605.total",52
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1606.total",43
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1607.total",40
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1608.total",41
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1609.total",26
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1610.total",32
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1611.total",17
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1612.total",10
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1701.total",43
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1702.total",40
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1703.total",33
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1704.total",41
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1705.total",52
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1706.total",50
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1707.total",51
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1708.total",42
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1709.total",43
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1710.total",39
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1711.total",33
"2015-11-01 00:00:00","first_app:topfacemobappandroid","_exists_:revenue_in_month.1712.total",39
