"created per day",filters,"country: Descending",Count
"2017-12-31 00:00:00","first_app:topfacemobappandroid",RU,"1,056"
"2017-12-31 00:00:00","first_app:topfacemobappandroid",US,472
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IN,409
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MX,330
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TR,278
"2017-12-31 00:00:00","first_app:topfacemobappandroid",UA,276
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NG,116
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BY,72
"2017-12-31 00:00:00","first_app:topfacemobappandroid",KZ,55
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PK,53
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IT,49
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CO,48
"2017-12-31 00:00:00","first_app:topfacemobappandroid",DZ,45
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BR,44
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PE,44
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AE,41
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GH,41
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GB,40
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AR,39
"2017-12-31 00:00:00","first_app:topfacemobappandroid",DE,36
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MA,32
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CL,30
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AZ,26
"2017-12-31 00:00:00","first_app:topfacemobappandroid",EG,25
"2017-12-31 00:00:00","first_app:topfacemobappandroid",ES,24
"2017-12-31 00:00:00","first_app:topfacemobappandroid",KG,23
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NL,22
"2017-12-31 00:00:00","first_app:topfacemobappandroid",DO,21
"2017-12-31 00:00:00","first_app:topfacemobappandroid",FR,21
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CA,20
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PH,19
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AM,16
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CR,16
"2017-12-31 00:00:00","first_app:topfacemobappandroid",EC,14
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GT,14
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MY,12
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PL,12
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BD,11
"2017-12-31 00:00:00","first_app:topfacemobappandroid",ID,11
"2017-12-31 00:00:00","first_app:topfacemobappandroid",UZ,11
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MD,10
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SV,10
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TN,10
"2017-12-31 00:00:00","first_app:topfacemobappandroid",RO,9
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CZ,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",KE,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",LV,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NI,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SA,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",VE,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",ZA,8
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AU,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BO,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CI,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",EE,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",LK,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PT,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",UY,7
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IE,6
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BG,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IL,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IR,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",LB,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",LT,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",OM,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TJ,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TT,5
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AL,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",HN,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",IQ,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",JO,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",JP,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NP,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PA,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PY,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SK,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TG,4
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BE,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BH,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GR,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",HT,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",JM,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MZ,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",QA,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",RS,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SE,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SY,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TZ,3
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AT,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BF,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CM,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",CY,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",DK,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",FI,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GE,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",HR,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",HU,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",KR,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",KW,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MM,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NA,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SI,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SL,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SN,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TH,2
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AD,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AF,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",AG,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BA,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",BJ,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",GA,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",LY,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MK,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",ML,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MT,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",MU,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",NO,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",PR,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",RW,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SD,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",SO,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TD,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",TW,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",UG,1
"2017-12-31 00:00:00","first_app:topfacemobappandroid",ZM,1
"2017-12-31 00:00:00","first_app:topfacemobappios",RU,348
"2017-12-31 00:00:00","first_app:topfacemobappios",TR,250
"2017-12-31 00:00:00","first_app:topfacemobappios",US,168
"2017-12-31 00:00:00","first_app:topfacemobappios",IN,114
"2017-12-31 00:00:00","first_app:topfacemobappios",UA,74
"2017-12-31 00:00:00","first_app:topfacemobappios",MX,61
"2017-12-31 00:00:00","first_app:topfacemobappios",PK,47
"2017-12-31 00:00:00","first_app:topfacemobappios",AE,29
"2017-12-31 00:00:00","first_app:topfacemobappios",GB,26
"2017-12-31 00:00:00","first_app:topfacemobappios",IT,25
"2017-12-31 00:00:00","first_app:topfacemobappios",NG,24
"2017-12-31 00:00:00","first_app:topfacemobappios",EG,23
"2017-12-31 00:00:00","first_app:topfacemobappios",CA,20
"2017-12-31 00:00:00","first_app:topfacemobappios",DE,19
"2017-12-31 00:00:00","first_app:topfacemobappios",AZ,17
"2017-12-31 00:00:00","first_app:topfacemobappios",FR,17
"2017-12-31 00:00:00","first_app:topfacemobappios",GH,16
"2017-12-31 00:00:00","first_app:topfacemobappios",KZ,16
"2017-12-31 00:00:00","first_app:topfacemobappios",ES,14
"2017-12-31 00:00:00","first_app:topfacemobappios",EC,12
"2017-12-31 00:00:00","first_app:topfacemobappios",IQ,12
"2017-12-31 00:00:00","first_app:topfacemobappios",JO,12
"2017-12-31 00:00:00","first_app:topfacemobappios",MY,12
"2017-12-31 00:00:00","first_app:topfacemobappios",BD,11
"2017-12-31 00:00:00","first_app:topfacemobappios",PH,11
"2017-12-31 00:00:00","first_app:topfacemobappios",AM,10
"2017-12-31 00:00:00","first_app:topfacemobappios",AU,10
"2017-12-31 00:00:00","first_app:topfacemobappios",CL,10
"2017-12-31 00:00:00","first_app:topfacemobappios",CO,10
"2017-12-31 00:00:00","first_app:topfacemobappios",DO,10
"2017-12-31 00:00:00","first_app:topfacemobappios",GE,9
"2017-12-31 00:00:00","first_app:topfacemobappios",MA,9
"2017-12-31 00:00:00","first_app:topfacemobappios",GT,8
"2017-12-31 00:00:00","first_app:topfacemobappios",IR,8
"2017-12-31 00:00:00","first_app:topfacemobappios",VN,8
"2017-12-31 00:00:00","first_app:topfacemobappios",BR,7
"2017-12-31 00:00:00","first_app:topfacemobappios",CR,7
"2017-12-31 00:00:00","first_app:topfacemobappios",DZ,7
"2017-12-31 00:00:00","first_app:topfacemobappios",PE,7
"2017-12-31 00:00:00","first_app:topfacemobappios",AR,6
"2017-12-31 00:00:00","first_app:topfacemobappios",LK,6
"2017-12-31 00:00:00","first_app:topfacemobappios",BY,5
"2017-12-31 00:00:00","first_app:topfacemobappios",HU,5
"2017-12-31 00:00:00","first_app:topfacemobappios",JP,5
"2017-12-31 00:00:00","first_app:topfacemobappios",KR,5
"2017-12-31 00:00:00","first_app:topfacemobappios",LB,5
"2017-12-31 00:00:00","first_app:topfacemobappios",LT,5
"2017-12-31 00:00:00","first_app:topfacemobappios",RO,5
"2017-12-31 00:00:00","first_app:topfacemobappios",RS,5
"2017-12-31 00:00:00","first_app:topfacemobappios",SA,5
"2017-12-31 00:00:00","first_app:topfacemobappios",ZA,5
"2017-12-31 00:00:00","first_app:topfacemobappios",AL,4
"2017-12-31 00:00:00","first_app:topfacemobappios",ID,4
"2017-12-31 00:00:00","first_app:topfacemobappios",IL,4
"2017-12-31 00:00:00","first_app:topfacemobappios",NP,4
"2017-12-31 00:00:00","first_app:topfacemobappios",PT,4
"2017-12-31 00:00:00","first_app:topfacemobappios",QA,4
"2017-12-31 00:00:00","first_app:topfacemobappios",SV,4
"2017-12-31 00:00:00","first_app:topfacemobappios",BE,3
"2017-12-31 00:00:00","first_app:topfacemobappios",CH,3
"2017-12-31 00:00:00","first_app:topfacemobappios",CN,3
"2017-12-31 00:00:00","first_app:topfacemobappios",CY,3
"2017-12-31 00:00:00","first_app:topfacemobappios",GR,3
"2017-12-31 00:00:00","first_app:topfacemobappios",JM,3
"2017-12-31 00:00:00","first_app:topfacemobappios",LV,3
"2017-12-31 00:00:00","first_app:topfacemobappios",NL,3
"2017-12-31 00:00:00","first_app:topfacemobappios",SE,3
"2017-12-31 00:00:00","first_app:topfacemobappios",TN,3
"2017-12-31 00:00:00","first_app:topfacemobappios",UY,3
"2017-12-31 00:00:00","first_app:topfacemobappios",UZ,3
"2017-12-31 00:00:00","first_app:topfacemobappios",AT,2
"2017-12-31 00:00:00","first_app:topfacemobappios",BO,2
"2017-12-31 00:00:00","first_app:topfacemobappios",CZ,2
"2017-12-31 00:00:00","first_app:topfacemobappios",HN,2
"2017-12-31 00:00:00","first_app:topfacemobappios",KH,2
"2017-12-31 00:00:00","first_app:topfacemobappios",KW,2
"2017-12-31 00:00:00","first_app:topfacemobappios",MD,2
"2017-12-31 00:00:00","first_app:topfacemobappios",MM,2
"2017-12-31 00:00:00","first_app:topfacemobappios",NO,2
"2017-12-31 00:00:00","first_app:topfacemobappios",PL,2
"2017-12-31 00:00:00","first_app:topfacemobappios",TH,2
"2017-12-31 00:00:00","first_app:topfacemobappios",UG,2
"2017-12-31 00:00:00","first_app:topfacemobappios",VE,2
"2017-12-31 00:00:00","first_app:topfacemobappios",BG,1
"2017-12-31 00:00:00","first_app:topfacemobappios",BW,1
"2017-12-31 00:00:00","first_app:topfacemobappios",BZ,1
"2017-12-31 00:00:00","first_app:topfacemobappios",ET,1
"2017-12-31 00:00:00","first_app:topfacemobappios",GN,1
"2017-12-31 00:00:00","first_app:topfacemobappios",HR,1
"2017-12-31 00:00:00","first_app:topfacemobappios",IE,1
"2017-12-31 00:00:00","first_app:topfacemobappios",KE,1
"2017-12-31 00:00:00","first_app:topfacemobappios",KG,1
"2017-12-31 00:00:00","first_app:topfacemobappios",KY,1
"2017-12-31 00:00:00","first_app:topfacemobappios",LY,1
"2017-12-31 00:00:00","first_app:topfacemobappios",MR,1
"2017-12-31 00:00:00","first_app:topfacemobappios",NI,1
"2017-12-31 00:00:00","first_app:topfacemobappios",PA,1
"2017-12-31 00:00:00","first_app:topfacemobappios",PR,1
"2017-12-31 00:00:00","first_app:topfacemobappios",RW,1
"2017-12-31 00:00:00","first_app:topfacemobappios",SG,1
"2017-12-31 00:00:00","first_app:topfacemobappios",SK,1
"2017-12-31 00:00:00","first_app:topfacemobappios",SN,1
"2017-12-31 00:00:00","first_app:topfacemobappios",SO,1
"2017-12-31 00:00:00","first_app:topfacemobappios",SY,1
"2017-12-31 00:00:00","first_app:topfacemobappios",TD,1
"2017-12-31 00:00:00","first_app:topfacemobappios",TM,1
"2017-12-31 00:00:00","first_app:topfacemobappios",TW,1
"2017-12-31 00:00:00","first_app:topfacemobappios",VC,1
"2017-12-31 00:00:00","first_app:topfacemobappios",ZW,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",RU,"1,457"
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IN,389
"2018-01-01 00:00:00","first_app:topfacemobappandroid",UA,384
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TR,326
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MX,321
"2018-01-01 00:00:00","first_app:topfacemobappandroid",US,298
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KZ,136
"2018-01-01 00:00:00","first_app:topfacemobappandroid",NG,76
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BY,70
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PK,61
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BR,54
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PE,45
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CO,44
"2018-01-01 00:00:00","first_app:topfacemobappandroid",DZ,43
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AZ,41
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MA,40
"2018-01-01 00:00:00","first_app:topfacemobappandroid",DE,37
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IT,37
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GB,36
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AE,35
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CL,34
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AR,33
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PH,33
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GH,32
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KG,30
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AM,28
"2018-01-01 00:00:00","first_app:topfacemobappandroid",EC,25
"2018-01-01 00:00:00","first_app:topfacemobappandroid",DO,22
"2018-01-01 00:00:00","first_app:topfacemobappandroid",EG,22
"2018-01-01 00:00:00","first_app:topfacemobappandroid",UZ,21
"2018-01-01 00:00:00","first_app:topfacemobappandroid",ES,19
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BD,16
"2018-01-01 00:00:00","first_app:topfacemobappandroid",FR,15
"2018-01-01 00:00:00","first_app:topfacemobappandroid",ZA,13
"2018-01-01 00:00:00","first_app:topfacemobappandroid",LB,12
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MY,12
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TN,12
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CA,11
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MD,11
"2018-01-01 00:00:00","first_app:topfacemobappandroid",RO,11
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SV,11
"2018-01-01 00:00:00","first_app:topfacemobappandroid",UY,11
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GT,10
"2018-01-01 00:00:00","first_app:topfacemobappandroid",ID,10
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IL,10
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BO,9
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CZ,9
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PL,9
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CR,8
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PA,8
"2018-01-01 00:00:00","first_app:topfacemobappandroid",EE,7
"2018-01-01 00:00:00","first_app:topfacemobappandroid",HN,7
"2018-01-01 00:00:00","first_app:topfacemobappandroid",NP,7
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PT,7
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TJ,7
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AU,6
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CI,6
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IQ,6
"2018-01-01 00:00:00","first_app:topfacemobappandroid",LV,6
"2018-01-01 00:00:00","first_app:topfacemobappandroid",NL,6
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BG,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GE,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GR,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IR,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",RS,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SA,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TH,5
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CH,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",HU,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",IE,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",JO,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KE,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",VE,4
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AL,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BH,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CY,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",FI,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",LT,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MK,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MU,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SE,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SG,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SK,3
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AF,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BE,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BJ,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CM,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",CU,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",HR,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",LK,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",NI,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",OM,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PS,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",QA,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TT,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",UG,2
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AO,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",AT,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",BA,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",DK,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",ET,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",FJ,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",GA,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",JP,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KR,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KW,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",KY,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",LA,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MC,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",ME,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MM,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",MZ,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",NZ,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PF,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PG,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",PY,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SD,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",SN,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TD,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TW,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",TZ,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",VN,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",VU,1
"2018-01-01 00:00:00","first_app:topfacemobappandroid",YE,1
"2018-01-01 00:00:00","first_app:topfacemobappios",RU,537
"2018-01-01 00:00:00","first_app:topfacemobappios",TR,254
"2018-01-01 00:00:00","first_app:topfacemobappios",IN,149
"2018-01-01 00:00:00","first_app:topfacemobappios",US,142
"2018-01-01 00:00:00","first_app:topfacemobappios",UA,93
"2018-01-01 00:00:00","first_app:topfacemobappios",KZ,54
"2018-01-01 00:00:00","first_app:topfacemobappios",PK,46
"2018-01-01 00:00:00","first_app:topfacemobappios",AE,45
"2018-01-01 00:00:00","first_app:topfacemobappios",MX,37
"2018-01-01 00:00:00","first_app:topfacemobappios",EG,28
"2018-01-01 00:00:00","first_app:topfacemobappios",GB,23
"2018-01-01 00:00:00","first_app:topfacemobappios",AZ,22
"2018-01-01 00:00:00","first_app:topfacemobappios",DE,21
"2018-01-01 00:00:00","first_app:topfacemobappios",IT,21
"2018-01-01 00:00:00","first_app:topfacemobappios",MY,21
"2018-01-01 00:00:00","first_app:topfacemobappios",AM,16
"2018-01-01 00:00:00","first_app:topfacemobappios",IQ,13
"2018-01-01 00:00:00","first_app:topfacemobappios",LK,13
"2018-01-01 00:00:00","first_app:topfacemobappios",GH,12
"2018-01-01 00:00:00","first_app:topfacemobappios",IL,12
"2018-01-01 00:00:00","first_app:topfacemobappios",FR,11
"2018-01-01 00:00:00","first_app:topfacemobappios",JO,11
"2018-01-01 00:00:00","first_app:topfacemobappios",PH,11
"2018-01-01 00:00:00","first_app:topfacemobappios",QA,11
"2018-01-01 00:00:00","first_app:topfacemobappios",CL,10
"2018-01-01 00:00:00","first_app:topfacemobappios",EC,10
"2018-01-01 00:00:00","first_app:topfacemobappios",LB,10
"2018-01-01 00:00:00","first_app:topfacemobappios",NG,10
"2018-01-01 00:00:00","first_app:topfacemobappios",AR,9
"2018-01-01 00:00:00","first_app:topfacemobappios",CO,9
"2018-01-01 00:00:00","first_app:topfacemobappios",TH,9
"2018-01-01 00:00:00","first_app:topfacemobappios",BE,8
"2018-01-01 00:00:00","first_app:topfacemobappios",BY,8
"2018-01-01 00:00:00","first_app:topfacemobappios",CN,8
"2018-01-01 00:00:00","first_app:topfacemobappios",UZ,8
"2018-01-01 00:00:00","first_app:topfacemobappios",BD,7
"2018-01-01 00:00:00","first_app:topfacemobappios",GT,7
"2018-01-01 00:00:00","first_app:topfacemobappios",ID,7
"2018-01-01 00:00:00","first_app:topfacemobappios",PT,7
"2018-01-01 00:00:00","first_app:topfacemobappios",SA,7
"2018-01-01 00:00:00","first_app:topfacemobappios",SE,7
"2018-01-01 00:00:00","first_app:topfacemobappios",SG,7
"2018-01-01 00:00:00","first_app:topfacemobappios",VN,7
"2018-01-01 00:00:00","first_app:topfacemobappios",IR,6
"2018-01-01 00:00:00","first_app:topfacemobappios",LV,6
"2018-01-01 00:00:00","first_app:topfacemobappios",MA,6
"2018-01-01 00:00:00","first_app:topfacemobappios",ZA,6
"2018-01-01 00:00:00","first_app:topfacemobappios",AU,5
"2018-01-01 00:00:00","first_app:topfacemobappios",BG,5
"2018-01-01 00:00:00","first_app:topfacemobappios",CA,5
"2018-01-01 00:00:00","first_app:topfacemobappios",ES,5
"2018-01-01 00:00:00","first_app:topfacemobappios",KE,5
"2018-01-01 00:00:00","first_app:topfacemobappios",MD,5
"2018-01-01 00:00:00","first_app:topfacemobappios",NL,5
"2018-01-01 00:00:00","first_app:topfacemobappios",PE,5
"2018-01-01 00:00:00","first_app:topfacemobappios",UG,5
"2018-01-01 00:00:00","first_app:topfacemobappios",AT,4
"2018-01-01 00:00:00","first_app:topfacemobappios",CH,4
"2018-01-01 00:00:00","first_app:topfacemobappios",DO,4
"2018-01-01 00:00:00","first_app:topfacemobappios",DZ,4
"2018-01-01 00:00:00","first_app:topfacemobappios",GE,4
"2018-01-01 00:00:00","first_app:topfacemobappios",GR,4
"2018-01-01 00:00:00","first_app:topfacemobappios",KR,4
"2018-01-01 00:00:00","first_app:topfacemobappios",RO,4
"2018-01-01 00:00:00","first_app:topfacemobappios",RS,4
"2018-01-01 00:00:00","first_app:topfacemobappios",BR,3
"2018-01-01 00:00:00","first_app:topfacemobappios",CR,3
"2018-01-01 00:00:00","first_app:topfacemobappios",CZ,3
"2018-01-01 00:00:00","first_app:topfacemobappios",HU,3
"2018-01-01 00:00:00","first_app:topfacemobappios",KG,3
"2018-01-01 00:00:00","first_app:topfacemobappios",LY,3
"2018-01-01 00:00:00","first_app:topfacemobappios",NP,3
"2018-01-01 00:00:00","first_app:topfacemobappios",PA,3
"2018-01-01 00:00:00","first_app:topfacemobappios",PL,3
"2018-01-01 00:00:00","first_app:topfacemobappios",TN,3
