"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
,,,118342592,"2018-05-03 12:19:03",5,"2018-05-03 13:16:58",361,252,67,"Деньги от iTunes",vk,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118073695,"2018-04-22 06:34:14",4,"2018-04-22 20:07:40",299,209,67,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.likes.1
,,,118322019,"2018-05-02 20:52:11",1,"2018-05-03 19:32:26",361,252,147,"Деньги от iTunes",fb,FromMenu,RU,topfacemobappios,com.topface.topface.premium.week.1
,,,118384448,"2018-05-04 22:46:32",9,"2018-05-06 09:50:35",499,349,19,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.coins.40
,,,118009787,"2018-04-19 00:05:51",1,"2018-04-24 01:36:04",370,259,147,"Деньги от iTunes",st,PopularUserBlockDialog,RU,topfacemobappios,com.topface.topface.premium.week.1
,,,117999395,"2018-04-18 18:43:37",2,"2018-04-24 19:10:33",372,260,147,"Деньги от iTunes",st,none,RU,topfacemobappios,com.topface.topface.premium.week.1
,,,118212448,"2018-04-28 14:24:32",12,"2018-05-04 09:27:54",307,214,67,"Деньги от iTunes",st,FromLikes,UA,topfacemobappios,com.topface.topface.buy.likes.1
,,,117997437,"2018-04-18 17:31:09",9,"2018-04-19 18:49:39",123,86,19,"Деньги от iTunes",st,FromLikes,RU,topfacemobappios,com.topface.topface.buy.coins.6
,,,118244460,"2018-04-29 22:25:19",24,"2018-05-02 08:33:28",109,76,19,"Деньги от iTunes",fb,FromLikes,TR,topfacemobappios,com.topface.topface.buy.coins.6
,,,118138199,"2018-04-25 10:38:38",1,"2018-04-26 15:21:20",196,137,147,"Деньги от iTunes",st,FromGuests,TR,topfacemobappios,com.topface.topface.premium.week.1
