"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
,,,117139111,"2018-03-14 16:57:57",32,"2018-03-20 21:34:00",122,61,57,Голоса,vk,superPopupFromBlockExpressMessages,RU,topface,premium.1
597,12,"2018-03-27 08:27:29",117480350,"2018-03-27 08:27:29",3,"2018-03-29 04:17:55",87,51,19,"Деньги от Fortumo (web)",st,sympathy_access,RU,topfacemobappios,coin.one
597,12,"2018-03-25 18:46:10",117444771,"2018-03-25 18:46:10",1,"2018-03-28 00:04:58",305,296,68,"Деньги от Ninja",st,super_popup_adv_widget,RU,standalonetf,premium.pack7
597,12,"2018-03-13 22:37:34",117126901,"2018-03-13 22:37:34",3,"2018-03-14 21:40:32",306,297,19,"Деньги от Ninja",st,coins_popup_navigation,RU,standalonetf,coin.two
,,,117163329,"2018-03-15 23:05:31",29,"2018-03-29 19:52:33",122,61,19,Голоса,vk,sympathy_access,RU,topface,coin.two
597,12,"2018-03-25 10:29:59",117437929,"2018-03-25 10:29:59",11,"2018-04-05 19:34:25",538,522,19,"Деньги от Payment Ninja",st,EmptyLikes,LV,topfacemobappandroid,pn.coins.40.5
597,12,"2018-03-15 09:18:42",117151993,"2018-03-15 09:18:42",26,"2018-03-22 10:10:04",500,485,68,"Деньги от Ninja",st,coinsPopupFrom51-1,TR,standalonetf,premium.pack7
,,,117464192,"2018-03-26 17:49:24",1,"2018-03-26 17:51:01",53,27,19,"Деньги от FB",fb,coins_popup_navigation,RU,topface,
597,12,"2018-03-18 14:56:13",117209507,"2018-03-18 14:56:13",1,"2018-03-18 15:14:17",608,386,19,"Деньги от SMS Online",vk,coins_popup_navigation,RU,standalonetf,
,,,117373951,"2018-03-22 23:36:41",16,"2018-04-03 15:22:52",87,43,57,"Деньги от Одноклассников",ok,superPopupFromBlockExpressMessages,KZ,topface,premium.7day_PUincrease
,,,117476068,"2018-03-27 02:26:52",12,"2018-03-28 07:31:38",61,31,19,Голоса,vk,coins_popup_navigation,RU,topface,coin.one
597,12,"2018-03-26 18:05:25",117464553,"2018-03-26 18:05:25",25,"2018-04-02 08:22:51",122,62,19,Голоса,vk,coins_popup_navigation,RU,standalonetf,coin.two
597,12,"2018-03-22 16:11:48",117360693,"2018-03-22 16:11:48",42,"2018-03-29 19:09:51",122,61,19,Голоса,vk,coinsPopupFrom51-1,RU,topface,coin.two
,,,117209118,"2018-03-18 14:35:54",8,"2018-03-21 21:38:45",122,62,19,Голоса,vk,coins_popup_navigation,BY,topface,coin.two
,,,117235870,"2018-03-19 13:17:37",2,"2018-03-22 23:55:59",88,44,57,"Деньги от Одноклассников",ok,super_express_message,RU,topface,premium.1
597,12,"2018-03-26 18:05:25",117464553,"2018-03-26 18:05:25",13,"2018-03-28 11:01:51",122,62,57,Голоса,vk,super_from_side_menu,RU,standalonetf,premium.1
597,12,"2018-03-18 06:35:55",117202172,"2018-03-18 06:35:55",4,"2018-03-18 07:02:42",70,44,19,"Деньги от SMS Online",vk,sympathy_access,RU,standalonetf,
,,,117245814,"2018-03-19 20:22:09",4,"2018-03-19 21:26:07",362,183,19,Голоса,vk,coins_popup_navigation,RU,topface,coin.three
,,,117373951,"2018-03-22 23:36:41",18,"2018-04-03 18:01:23",52,26,19,"Деньги от Одноклассников",ok,coinsPopupFrom51-1,KZ,topface,coin.one
597,12,"2018-03-15 22:29:52",117162747,"2018-03-15 22:29:52",36,"2018-03-19 00:51:51",70,67,127,"Деньги от Ninja",vk,coinsPopupFrom51-1,RU,standalonetf,coin.one
,,,117234758,"2018-03-19 12:12:59",8,"2018-03-20 20:48:14",260,130,19,"Деньги от Одноклассников",ok,sympathy_access,RU,topface,coin.two
,,,117311608,"2018-03-21 15:17:25",1,"2018-03-21 15:28:50",52,27,19,"Деньги от FB",fb,coins_popup_navigation,RU,topface,
597,12,"2018-03-28 09:15:57",117500185,"2018-03-28 09:15:57",8,"2018-03-28 10:54:52",305,194,19,"Деньги от SMS Online",vk,sympathy_access,RU,standalonetf,
,,,117424692,"2018-03-24 17:16:09",9,"2018-03-24 17:38:06",262,131,19,"Деньги от Одноклассников",ok,sympathy_access,RU,topfacemobappandroidok,coin.two
,,,117526532,"2018-03-29 18:32:53",8,"2018-03-29 19:14:33",17,8,57,"Деньги от Одноклассников",ok,super_from_side_menu,RU,topface,premium.1day_PUincrease
597,12,"2018-03-16 01:36:25",117165169,"2018-03-16 01:36:25",9,"2018-03-28 23:20:57",797,557,147,"Деньги от Google Play",fb,PopularUserBlockDialog,US,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
,,,117219573,"2018-03-18 21:54:29",3,"2018-03-18 22:02:22",261,130,19,"Деньги от Одноклассников",ok,sympathy_access,GB,topface,coin.two
597,12,"2018-03-21 08:42:47",117300775,"2018-03-21 08:42:47",2,"2018-03-22 21:20:05",1000,970,68,"Деньги от Ninja",st,experimentAdmirations8-1,BY,topfacemobappios,premium.pack30
597,12,"2018-03-27 13:17:02",117484182,"2018-03-27 13:17:02",16,"2018-04-04 11:06:06",-55,55,194,"Деньги от Ninja",st,auto_penalty,US,standalonetf,
,,,117410809,"2018-03-24 04:12:59",8,"2018-03-25 07:12:09",52,26,19,"Деньги от Одноклассников",ok,sympathy_access,RU,topface,coin.one
597,12,"2018-03-20 08:49:04",117258683,"2018-03-20 08:49:04",6,"2018-03-29 13:43:08",69,44,19,"Деньги от SMS Online",fb,coins_popup_navigation,RU,standalonetf,
