"created per day",filters,filters,Count
"2017-09-14 00:00:00","referral:1","first_app:topfacemobappandroid","5,630"
"2017-09-14 00:00:00","referral:1","first_app:topfacemobappios",970
"2017-09-15 00:00:00","referral:0","first_app:topfacemobappandroid","3,686"
"2017-09-15 00:00:00","referral:0","first_app:topfacemobappios","1,457"
"2017-09-15 00:00:00","referral:1","first_app:topfacemobappandroid","5,146"
"2017-09-15 00:00:00","referral:1","first_app:topfacemobappios",805
"2017-09-16 00:00:00","referral:0","first_app:topfacemobappandroid","4,257"
"2017-09-16 00:00:00","referral:0","first_app:topfacemobappios","1,381"
"2017-09-16 00:00:00","referral:1","first_app:topfacemobappandroid","7,238"
"2017-09-16 00:00:00","referral:1","first_app:topfacemobappios","1,009"
"2017-09-17 00:00:00","referral:0","first_app:topfacemobappandroid","4,526"
"2017-09-17 00:00:00","referral:0","first_app:topfacemobappios","1,500"
"2017-09-17 00:00:00","referral:1","first_app:topfacemobappandroid","7,488"
"2017-09-17 00:00:00","referral:1","first_app:topfacemobappios","1,034"
"2017-09-18 00:00:00","referral:0","first_app:topfacemobappandroid","4,052"
"2017-09-18 00:00:00","referral:0","first_app:topfacemobappios","1,447"
"2017-09-18 00:00:00","referral:1","first_app:topfacemobappandroid","6,437"
"2017-09-18 00:00:00","referral:1","first_app:topfacemobappios","1,003"
"2017-09-19 00:00:00","referral:0","first_app:topfacemobappandroid","4,256"
"2017-09-19 00:00:00","referral:0","first_app:topfacemobappios","1,507"
"2017-09-19 00:00:00","referral:1","first_app:topfacemobappandroid","5,637"
"2017-09-19 00:00:00","referral:1","first_app:topfacemobappios","1,046"
"2017-09-20 00:00:00","referral:0","first_app:topfacemobappandroid","4,228"
"2017-09-20 00:00:00","referral:0","first_app:topfacemobappios","1,368"
"2017-09-20 00:00:00","referral:1","first_app:topfacemobappandroid","7,990"
"2017-09-20 00:00:00","referral:1","first_app:topfacemobappios","1,018"
"2017-09-21 00:00:00","referral:0","first_app:topfacemobappandroid","4,339"
"2017-09-21 00:00:00","referral:0","first_app:topfacemobappios","1,402"
"2017-09-21 00:00:00","referral:1","first_app:topfacemobappandroid","7,808"
"2017-09-21 00:00:00","referral:1","first_app:topfacemobappios",946
"2017-09-22 00:00:00","referral:0","first_app:topfacemobappandroid","4,165"
"2017-09-22 00:00:00","referral:0","first_app:topfacemobappios","1,398"
"2017-09-22 00:00:00","referral:1","first_app:topfacemobappandroid","6,743"
"2017-09-22 00:00:00","referral:1","first_app:topfacemobappios",814
"2017-09-23 00:00:00","referral:0","first_app:topfacemobappandroid","4,006"
"2017-09-23 00:00:00","referral:0","first_app:topfacemobappios","1,340"
"2017-09-23 00:00:00","referral:1","first_app:topfacemobappandroid","4,837"
"2017-09-23 00:00:00","referral:1","first_app:topfacemobappios",488
"2017-09-24 00:00:00","referral:0","first_app:topfacemobappandroid","4,041"
"2017-09-24 00:00:00","referral:0","first_app:topfacemobappios","1,443"
"2017-09-24 00:00:00","referral:1","first_app:topfacemobappandroid","4,180"
"2017-09-24 00:00:00","referral:1","first_app:topfacemobappios",547
"2017-09-25 00:00:00","referral:0","first_app:topfacemobappandroid","3,782"
"2017-09-25 00:00:00","referral:0","first_app:topfacemobappios","1,416"
"2017-09-25 00:00:00","referral:1","first_app:topfacemobappandroid","4,095"
"2017-09-25 00:00:00","referral:1","first_app:topfacemobappios",511
"2017-09-26 00:00:00","referral:0","first_app:topfacemobappandroid","3,609"
"2017-09-26 00:00:00","referral:0","first_app:topfacemobappios","1,446"
"2017-09-26 00:00:00","referral:1","first_app:topfacemobappandroid","4,033"
"2017-09-26 00:00:00","referral:1","first_app:topfacemobappios",509
"2017-09-27 00:00:00","referral:0","first_app:topfacemobappandroid","3,877"
"2017-09-27 00:00:00","referral:0","first_app:topfacemobappios","1,468"
"2017-09-27 00:00:00","referral:1","first_app:topfacemobappandroid","4,609"
"2017-09-27 00:00:00","referral:1","first_app:topfacemobappios",554
"2017-09-28 00:00:00","referral:0","first_app:topfacemobappandroid","3,721"
"2017-09-28 00:00:00","referral:0","first_app:topfacemobappios","1,332"
"2017-09-28 00:00:00","referral:1","first_app:topfacemobappandroid","4,818"
"2017-09-28 00:00:00","referral:1","first_app:topfacemobappios",741
"2017-09-29 00:00:00","referral:0","first_app:topfacemobappandroid","3,434"
"2017-09-29 00:00:00","referral:0","first_app:topfacemobappios","1,380"
"2017-09-29 00:00:00","referral:1","first_app:topfacemobappandroid","4,308"
"2017-09-29 00:00:00","referral:1","first_app:topfacemobappios",634
"2017-09-30 00:00:00","referral:0","first_app:topfacemobappandroid","3,827"
"2017-09-30 00:00:00","referral:0","first_app:topfacemobappios","1,372"
"2017-09-30 00:00:00","referral:1","first_app:topfacemobappandroid","5,844"
"2017-09-30 00:00:00","referral:1","first_app:topfacemobappios",743
"2017-10-01 00:00:00","referral:0","first_app:topfacemobappandroid","4,522"
"2017-10-01 00:00:00","referral:0","first_app:topfacemobappios","1,482"
"2017-10-01 00:00:00","referral:1","first_app:topfacemobappandroid","7,936"
"2017-10-01 00:00:00","referral:1","first_app:topfacemobappios","1,062"
"2017-10-02 00:00:00","referral:0","first_app:topfacemobappandroid","4,085"
"2017-10-02 00:00:00","referral:0","first_app:topfacemobappios","1,443"
"2017-10-02 00:00:00","referral:1","first_app:topfacemobappandroid","6,304"
"2017-10-02 00:00:00","referral:1","first_app:topfacemobappios",995
"2017-10-03 00:00:00","referral:0","first_app:topfacemobappandroid","4,066"
"2017-10-03 00:00:00","referral:0","first_app:topfacemobappios","1,411"
"2017-10-03 00:00:00","referral:1","first_app:topfacemobappandroid","5,903"
"2017-10-03 00:00:00","referral:1","first_app:topfacemobappios",937
"2017-10-04 00:00:00","referral:0","first_app:topfacemobappandroid","4,014"
"2017-10-04 00:00:00","referral:0","first_app:topfacemobappios","1,354"
"2017-10-04 00:00:00","referral:1","first_app:topfacemobappandroid","4,988"
"2017-10-04 00:00:00","referral:1","first_app:topfacemobappios",568
"2017-10-05 00:00:00","referral:0","first_app:topfacemobappandroid","4,413"
"2017-10-05 00:00:00","referral:0","first_app:topfacemobappios","1,315"
"2017-10-05 00:00:00","referral:1","first_app:topfacemobappandroid","6,631"
"2017-10-05 00:00:00","referral:1","first_app:topfacemobappios",668
"2017-10-06 00:00:00","referral:0","first_app:topfacemobappandroid","4,411"
"2017-10-06 00:00:00","referral:0","first_app:topfacemobappios","1,355"
"2017-10-06 00:00:00","referral:1","first_app:topfacemobappandroid","8,526"
"2017-10-06 00:00:00","referral:1","first_app:topfacemobappios",873
"2017-10-07 00:00:00","referral:0","first_app:topfacemobappandroid","4,625"
"2017-10-07 00:00:00","referral:0","first_app:topfacemobappios","1,375"
"2017-10-07 00:00:00","referral:1","first_app:topfacemobappandroid","9,535"
"2017-10-07 00:00:00","referral:1","first_app:topfacemobappios","1,539"
"2017-10-08 00:00:00","referral:0","first_app:topfacemobappandroid","4,492"
"2017-10-08 00:00:00","referral:0","first_app:topfacemobappios","1,465"
"2017-10-08 00:00:00","referral:1","first_app:topfacemobappandroid","7,039"
"2017-10-08 00:00:00","referral:1","first_app:topfacemobappios","1,206"
"2017-10-09 00:00:00","referral:0","first_app:topfacemobappandroid","4,563"
"2017-10-09 00:00:00","referral:0","first_app:topfacemobappios","1,368"
"2017-10-09 00:00:00","referral:1","first_app:topfacemobappandroid","9,220"
"2017-10-09 00:00:00","referral:1","first_app:topfacemobappios","2,084"
"2017-10-10 00:00:00","referral:0","first_app:topfacemobappandroid","5,073"
"2017-10-10 00:00:00","referral:0","first_app:topfacemobappios","1,429"
"2017-10-10 00:00:00","referral:1","first_app:topfacemobappandroid","12,602"
"2017-10-10 00:00:00","referral:1","first_app:topfacemobappios","1,777"
"2017-10-11 00:00:00","referral:0","first_app:topfacemobappandroid","4,830"
"2017-10-11 00:00:00","referral:0","first_app:topfacemobappios","1,468"
"2017-10-11 00:00:00","referral:1","first_app:topfacemobappandroid","10,047"
"2017-10-11 00:00:00","referral:1","first_app:topfacemobappios","1,949"
"2017-10-12 00:00:00","referral:0","first_app:topfacemobappandroid","4,466"
"2017-10-12 00:00:00","referral:0","first_app:topfacemobappios","1,396"
"2017-10-12 00:00:00","referral:1","first_app:topfacemobappandroid","9,106"
"2017-10-12 00:00:00","referral:1","first_app:topfacemobappios","1,939"
"2017-10-13 00:00:00","referral:0","first_app:topfacemobappandroid","4,008"
"2017-10-13 00:00:00","referral:0","first_app:topfacemobappios","1,269"
"2017-10-13 00:00:00","referral:1","first_app:topfacemobappandroid","5,467"
"2017-10-13 00:00:00","referral:1","first_app:topfacemobappios","1,552"
"2017-10-14 00:00:00","referral:0","first_app:topfacemobappandroid","4,057"
"2017-10-14 00:00:00","referral:0","first_app:topfacemobappios","1,284"
"2017-10-14 00:00:00","referral:1","first_app:topfacemobappandroid","5,866"
"2017-10-14 00:00:00","referral:1","first_app:topfacemobappios",921
"2017-10-15 00:00:00","referral:0","first_app:topfacemobappandroid","4,599"
"2017-10-15 00:00:00","referral:0","first_app:topfacemobappios","1,467"
"2017-10-15 00:00:00","referral:1","first_app:topfacemobappandroid","8,245"
"2017-10-15 00:00:00","referral:1","first_app:topfacemobappios","1,104"
"2017-10-16 00:00:00","referral:0","first_app:topfacemobappandroid","4,359"
"2017-10-16 00:00:00","referral:0","first_app:topfacemobappios","1,351"
"2017-10-16 00:00:00","referral:1","first_app:topfacemobappandroid","7,069"
"2017-10-16 00:00:00","referral:1","first_app:topfacemobappios","1,680"
"2017-10-17 00:00:00","referral:0","first_app:topfacemobappandroid","3,866"
"2017-10-17 00:00:00","referral:0","first_app:topfacemobappios","1,391"
"2017-10-17 00:00:00","referral:1","first_app:topfacemobappandroid","5,392"
"2017-10-17 00:00:00","referral:1","first_app:topfacemobappios","1,340"
"2017-10-18 00:00:00","referral:0","first_app:topfacemobappandroid","3,864"
"2017-10-18 00:00:00","referral:0","first_app:topfacemobappios","1,363"
"2017-10-18 00:00:00","referral:1","first_app:topfacemobappandroid","5,423"
"2017-10-18 00:00:00","referral:1","first_app:topfacemobappios","1,115"
"2017-10-19 00:00:00","referral:0","first_app:topfacemobappandroid","3,783"
"2017-10-19 00:00:00","referral:0","first_app:topfacemobappios","1,323"
"2017-10-19 00:00:00","referral:1","first_app:topfacemobappandroid","4,597"
"2017-10-19 00:00:00","referral:1","first_app:topfacemobappios","1,330"
"2017-10-20 00:00:00","referral:0","first_app:topfacemobappandroid","3,767"
"2017-10-20 00:00:00","referral:0","first_app:topfacemobappios","1,298"
"2017-10-20 00:00:00","referral:1","first_app:topfacemobappandroid","5,318"
"2017-10-20 00:00:00","referral:1","first_app:topfacemobappios","1,225"
"2017-10-21 00:00:00","referral:0","first_app:topfacemobappandroid","4,197"
"2017-10-21 00:00:00","referral:0","first_app:topfacemobappios","1,441"
"2017-10-21 00:00:00","referral:1","first_app:topfacemobappandroid","6,945"
"2017-10-21 00:00:00","referral:1","first_app:topfacemobappios","1,435"
"2017-10-22 00:00:00","referral:0","first_app:topfacemobappandroid","4,118"
"2017-10-22 00:00:00","referral:0","first_app:topfacemobappios","1,475"
"2017-10-22 00:00:00","referral:1","first_app:topfacemobappandroid","5,772"
"2017-10-22 00:00:00","referral:1","first_app:topfacemobappios","1,464"
"2017-10-23 00:00:00","referral:0","first_app:topfacemobappandroid","3,768"
"2017-10-23 00:00:00","referral:0","first_app:topfacemobappios","1,512"
"2017-10-23 00:00:00","referral:1","first_app:topfacemobappandroid","5,121"
"2017-10-23 00:00:00","referral:1","first_app:topfacemobappios","2,090"
"2017-10-24 00:00:00","referral:0","first_app:topfacemobappandroid","3,756"
"2017-10-24 00:00:00","referral:0","first_app:topfacemobappios","1,480"
"2017-10-24 00:00:00","referral:1","first_app:topfacemobappandroid","5,205"
"2017-10-24 00:00:00","referral:1","first_app:topfacemobappios","1,971"
"2017-10-25 00:00:00","referral:0","first_app:topfacemobappandroid","3,800"
"2017-10-25 00:00:00","referral:0","first_app:topfacemobappios","1,455"
"2017-10-25 00:00:00","referral:1","first_app:topfacemobappandroid","5,312"
"2017-10-25 00:00:00","referral:1","first_app:topfacemobappios","1,686"
"2017-10-26 00:00:00","referral:0","first_app:topfacemobappandroid","3,966"
"2017-10-26 00:00:00","referral:0","first_app:topfacemobappios","1,510"
"2017-10-26 00:00:00","referral:1","first_app:topfacemobappandroid","5,021"
"2017-10-26 00:00:00","referral:1","first_app:topfacemobappios","1,836"
"2017-10-27 00:00:00","referral:0","first_app:topfacemobappandroid","4,191"
"2017-10-27 00:00:00","referral:0","first_app:topfacemobappios","1,381"
"2017-10-27 00:00:00","referral:1","first_app:topfacemobappandroid","5,297"
"2017-10-27 00:00:00","referral:1","first_app:topfacemobappios","1,434"
"2017-10-28 00:00:00","referral:0","first_app:topfacemobappandroid","3,835"
"2017-10-28 00:00:00","referral:0","first_app:topfacemobappios","1,453"
"2017-10-28 00:00:00","referral:1","first_app:topfacemobappandroid","5,110"
"2017-10-28 00:00:00","referral:1","first_app:topfacemobappios","1,206"
"2017-10-29 00:00:00","referral:0","first_app:topfacemobappandroid","4,750"
"2017-10-29 00:00:00","referral:0","first_app:topfacemobappios","1,649"
"2017-10-29 00:00:00","referral:1","first_app:topfacemobappandroid","8,249"
"2017-10-29 00:00:00","referral:1","first_app:topfacemobappios","2,081"
"2017-10-30 00:00:00","referral:0","first_app:topfacemobappandroid","4,085"
"2017-10-30 00:00:00","referral:0","first_app:topfacemobappios","1,595"
"2017-10-30 00:00:00","referral:1","first_app:topfacemobappandroid","6,308"
"2017-10-30 00:00:00","referral:1","first_app:topfacemobappios","1,712"
"2017-10-31 00:00:00","referral:0","first_app:topfacemobappandroid","4,124"
"2017-10-31 00:00:00","referral:0","first_app:topfacemobappios","1,472"
"2017-10-31 00:00:00","referral:1","first_app:topfacemobappandroid","5,914"
"2017-10-31 00:00:00","referral:1","first_app:topfacemobappios","1,524"
"2017-11-01 00:00:00","referral:0","first_app:topfacemobappandroid","3,738"
"2017-11-01 00:00:00","referral:0","first_app:topfacemobappios","1,360"
"2017-11-01 00:00:00","referral:1","first_app:topfacemobappandroid","4,851"
"2017-11-01 00:00:00","referral:1","first_app:topfacemobappios","1,104"
"2017-11-02 00:00:00","referral:0","first_app:topfacemobappandroid","3,764"
"2017-11-02 00:00:00","referral:0","first_app:topfacemobappios","1,426"
"2017-11-02 00:00:00","referral:1","first_app:topfacemobappandroid","4,683"
"2017-11-02 00:00:00","referral:1","first_app:topfacemobappios","1,100"
"2017-11-03 00:00:00","referral:0","first_app:topfacemobappandroid","4,050"
"2017-11-03 00:00:00","referral:0","first_app:topfacemobappios","1,508"
"2017-11-03 00:00:00","referral:1","first_app:topfacemobappandroid","6,043"
"2017-11-03 00:00:00","referral:1","first_app:topfacemobappios","1,264"
"2017-11-04 00:00:00","referral:0","first_app:topfacemobappandroid","4,162"
"2017-11-04 00:00:00","referral:0","first_app:topfacemobappios","1,368"
"2017-11-04 00:00:00","referral:1","first_app:topfacemobappandroid","7,875"
"2017-11-04 00:00:00","referral:1","first_app:topfacemobappios","1,628"
"2017-11-05 00:00:00","referral:0","first_app:topfacemobappandroid","4,861"
"2017-11-05 00:00:00","referral:0","first_app:topfacemobappios","1,670"
"2017-11-05 00:00:00","referral:1","first_app:topfacemobappandroid","10,833"
"2017-11-05 00:00:00","referral:1","first_app:topfacemobappios","2,455"
"2017-11-06 00:00:00","referral:0","first_app:topfacemobappandroid","4,614"
"2017-11-06 00:00:00","referral:0","first_app:topfacemobappios","1,563"
"2017-11-06 00:00:00","referral:1","first_app:topfacemobappandroid","9,492"
"2017-11-06 00:00:00","referral:1","first_app:topfacemobappios","1,975"
"2017-11-07 00:00:00","referral:0","first_app:topfacemobappandroid","4,261"
"2017-11-07 00:00:00","referral:0","first_app:topfacemobappios","1,444"
"2017-11-07 00:00:00","referral:1","first_app:topfacemobappandroid","7,269"
"2017-11-07 00:00:00","referral:1","first_app:topfacemobappios","1,533"
"2017-11-08 00:00:00","referral:0","first_app:topfacemobappandroid","3,887"
"2017-11-08 00:00:00","referral:0","first_app:topfacemobappios","1,477"
"2017-11-08 00:00:00","referral:1","first_app:topfacemobappandroid","4,989"
"2017-11-08 00:00:00","referral:1","first_app:topfacemobappios","1,123"
"2017-11-09 00:00:00","referral:0","first_app:topfacemobappandroid","4,092"
"2017-11-09 00:00:00","referral:0","first_app:topfacemobappios","1,380"
"2017-11-09 00:00:00","referral:1","first_app:topfacemobappandroid","7,259"
"2017-11-09 00:00:00","referral:1","first_app:topfacemobappios","1,079"
"2017-11-10 00:00:00","referral:0","first_app:topfacemobappandroid","4,354"
"2017-11-10 00:00:00","referral:0","first_app:topfacemobappios","1,369"
"2017-11-10 00:00:00","referral:1","first_app:topfacemobappandroid","8,707"
"2017-11-10 00:00:00","referral:1","first_app:topfacemobappios","1,253"
"2017-11-11 00:00:00","referral:0","first_app:topfacemobappandroid","4,424"
"2017-11-11 00:00:00","referral:0","first_app:topfacemobappios","1,489"
"2017-11-11 00:00:00","referral:1","first_app:topfacemobappandroid","8,164"
"2017-11-11 00:00:00","referral:1","first_app:topfacemobappios","1,534"
"2017-11-12 00:00:00","referral:0","first_app:topfacemobappandroid","4,778"
"2017-11-12 00:00:00","referral:0","first_app:topfacemobappios","1,571"
"2017-11-12 00:00:00","referral:1","first_app:topfacemobappandroid","8,617"
"2017-11-12 00:00:00","referral:1","first_app:topfacemobappios","1,849"
"2017-11-13 00:00:00","referral:0","first_app:topfacemobappandroid","4,588"
"2017-11-13 00:00:00","referral:0","first_app:topfacemobappios","1,519"
"2017-11-13 00:00:00","referral:1","first_app:topfacemobappandroid","6,846"
"2017-11-13 00:00:00","referral:1","first_app:topfacemobappios","1,117"
"2017-11-14 00:00:00","referral:0","first_app:topfacemobappandroid","4,415"
"2017-11-14 00:00:00","referral:0","first_app:topfacemobappios","1,454"
"2017-11-14 00:00:00","referral:1","first_app:topfacemobappandroid","6,504"
"2017-11-14 00:00:00","referral:1","first_app:topfacemobappios","1,089"
"2017-11-15 00:00:00","referral:0","first_app:topfacemobappandroid","4,069"
"2017-11-15 00:00:00","referral:0","first_app:topfacemobappios","1,483"
"2017-11-15 00:00:00","referral:1","first_app:topfacemobappandroid","5,888"
"2017-11-15 00:00:00","referral:1","first_app:topfacemobappios","1,183"
"2017-11-16 00:00:00","referral:0","first_app:topfacemobappandroid","4,176"
"2017-11-16 00:00:00","referral:0","first_app:topfacemobappios","1,417"
"2017-11-16 00:00:00","referral:1","first_app:topfacemobappandroid","5,947"
"2017-11-16 00:00:00","referral:1","first_app:topfacemobappios","1,174"
"2017-11-17 00:00:00","referral:0","first_app:topfacemobappandroid","4,098"
"2017-11-17 00:00:00","referral:0","first_app:topfacemobappios","1,365"
"2017-11-17 00:00:00","referral:1","first_app:topfacemobappandroid","6,348"
"2017-11-17 00:00:00","referral:1","first_app:topfacemobappios","1,007"
"2017-11-18 00:00:00","referral:0","first_app:topfacemobappandroid","4,337"
"2017-11-18 00:00:00","referral:0","first_app:topfacemobappios","1,346"
"2017-11-18 00:00:00","referral:1","first_app:topfacemobappandroid","7,308"
"2017-11-18 00:00:00","referral:1","first_app:topfacemobappios","1,155"
"2017-11-19 00:00:00","referral:0","first_app:topfacemobappandroid","4,600"
"2017-11-19 00:00:00","referral:0","first_app:topfacemobappios","1,574"
"2017-11-19 00:00:00","referral:1","first_app:topfacemobappandroid","7,675"
"2017-11-19 00:00:00","referral:1","first_app:topfacemobappios","1,710"
"2017-11-20 00:00:00","referral:0","first_app:topfacemobappandroid","4,492"
"2017-11-20 00:00:00","referral:0","first_app:topfacemobappios","1,544"
"2017-11-20 00:00:00","referral:1","first_app:topfacemobappandroid","7,872"
"2017-11-20 00:00:00","referral:1","first_app:topfacemobappios","1,874"
"2017-11-21 00:00:00","referral:0","first_app:topfacemobappandroid","4,456"
"2017-11-21 00:00:00","referral:0","first_app:topfacemobappios","1,464"
"2017-11-21 00:00:00","referral:1","first_app:topfacemobappandroid","6,873"
"2017-11-21 00:00:00","referral:1","first_app:topfacemobappios","1,770"
"2017-11-22 00:00:00","referral:0","first_app:topfacemobappandroid","4,153"
"2017-11-22 00:00:00","referral:0","first_app:topfacemobappios","1,381"
"2017-11-22 00:00:00","referral:1","first_app:topfacemobappandroid","5,945"
"2017-11-22 00:00:00","referral:1","first_app:topfacemobappios","1,441"
"2017-11-23 00:00:00","referral:0","first_app:topfacemobappandroid","4,235"
"2017-11-23 00:00:00","referral:0","first_app:topfacemobappios","1,445"
"2017-11-23 00:00:00","referral:1","first_app:topfacemobappandroid","6,452"
"2017-11-23 00:00:00","referral:1","first_app:topfacemobappios","1,379"
"2017-11-24 00:00:00","referral:0","first_app:topfacemobappandroid","3,928"
"2017-11-24 00:00:00","referral:0","first_app:topfacemobappios","1,294"
"2017-11-24 00:00:00","referral:1","first_app:topfacemobappandroid","4,998"
"2017-11-24 00:00:00","referral:1","first_app:topfacemobappios","1,049"
"2017-11-25 00:00:00","referral:0","first_app:topfacemobappandroid","4,142"
"2017-11-25 00:00:00","referral:0","first_app:topfacemobappios","1,313"
"2017-11-25 00:00:00","referral:1","first_app:topfacemobappandroid","5,058"
"2017-11-25 00:00:00","referral:1","first_app:topfacemobappios","1,287"
"2017-11-26 00:00:00","referral:0","first_app:topfacemobappandroid","4,668"
"2017-11-26 00:00:00","referral:0","first_app:topfacemobappios","1,577"
"2017-11-26 00:00:00","referral:1","first_app:topfacemobappandroid","6,478"
"2017-11-26 00:00:00","referral:1","first_app:topfacemobappios","1,571"
"2017-11-27 00:00:00","referral:0","first_app:topfacemobappandroid","4,400"
"2017-11-27 00:00:00","referral:0","first_app:topfacemobappios","1,466"
"2017-11-27 00:00:00","referral:1","first_app:topfacemobappandroid","7,237"
"2017-11-27 00:00:00","referral:1","first_app:topfacemobappios","1,703"
"2017-11-28 00:00:00","referral:0","first_app:topfacemobappandroid","4,129"
"2017-11-28 00:00:00","referral:0","first_app:topfacemobappios","1,402"
"2017-11-28 00:00:00","referral:1","first_app:topfacemobappandroid","6,145"
"2017-11-28 00:00:00","referral:1","first_app:topfacemobappios","1,320"
"2017-11-29 00:00:00","referral:0","first_app:topfacemobappandroid","4,007"
"2017-11-29 00:00:00","referral:0","first_app:topfacemobappios","1,458"
"2017-11-29 00:00:00","referral:1","first_app:topfacemobappandroid","5,444"
"2017-11-29 00:00:00","referral:1","first_app:topfacemobappios","1,642"
"2017-11-30 00:00:00","referral:0","first_app:topfacemobappandroid","4,095"
"2017-11-30 00:00:00","referral:0","first_app:topfacemobappios","1,454"
"2017-11-30 00:00:00","referral:1","first_app:topfacemobappandroid","5,432"
"2017-11-30 00:00:00","referral:1","first_app:topfacemobappios","1,854"
"2017-12-01 00:00:00","referral:0","first_app:topfacemobappandroid","3,936"
"2017-12-01 00:00:00","referral:0","first_app:topfacemobappios","1,389"
"2017-12-01 00:00:00","referral:1","first_app:topfacemobappandroid","6,356"
"2017-12-01 00:00:00","referral:1","first_app:topfacemobappios","1,934"
"2017-12-02 00:00:00","referral:0","first_app:topfacemobappandroid","4,379"
"2017-12-02 00:00:00","referral:0","first_app:topfacemobappios","1,441"
"2017-12-02 00:00:00","referral:1","first_app:topfacemobappandroid","6,537"
"2017-12-02 00:00:00","referral:1","first_app:topfacemobappios","1,913"
"2017-12-03 00:00:00","referral:0","first_app:topfacemobappandroid","4,551"
"2017-12-03 00:00:00","referral:0","first_app:topfacemobappios","1,577"
"2017-12-03 00:00:00","referral:1","first_app:topfacemobappandroid","5,941"
"2017-12-03 00:00:00","referral:1","first_app:topfacemobappios","1,615"
"2017-12-04 00:00:00","referral:0","first_app:topfacemobappandroid","4,580"
"2017-12-04 00:00:00","referral:0","first_app:topfacemobappios","1,508"
"2017-12-04 00:00:00","referral:1","first_app:topfacemobappandroid","8,209"
