"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app"
,,,117901718,"2018-04-15 10:40:18",3,"2018-04-22 10:26:43",393,275,147,"Деньги от Google Play",fb,PopularUserChatBlock,UA,topfacemobappandroid
,,,118069236,"2018-04-21 23:51:15",7,"2018-04-28 01:15:07",300,291,67,"Деньги от Payment Ninja",fb,EmptyLikes,UA,topfacemobappandroid
,,,118062351,"2018-04-21 18:11:07",4,"2018-05-02 15:01:30",937,655,147,"Деньги от Google Play",fb,PopularUserBlockDialog,IN,topfacemobappandroid
,,,118269462,"2018-04-30 23:36:40",3,"2018-05-04 10:43:14",1408,985,147,"Деньги от Google Play",fb,TrialVipPopup,LV,topfacemobappandroid
,,,118652837,"2018-05-12 09:13:40",1,"2018-05-12 09:15:41",510,163,68,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,118565994,"2018-05-09 19:29:53",4,"2018-05-13 13:10:35",1457,1019,147,"Деньги от Google Play",fb,promo.key31,AM,topfacemobappandroid
9553,63,"2018-04-12 21:59:14",117846289,"2018-04-12 21:59:12",17,"2018-04-27 06:26:44",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,ZW,topfacemobappandroid
,,,117589185,"2018-04-01 15:12:29",4,"2018-04-04 17:30:07",995,696,147,"Деньги от Google Play",fb,ownProfile,TR,topfacemobappandroid
9365,63,"2018-04-02 00:57:19",117605408,"2018-04-02 00:57:16",12,"2018-04-18 07:14:01",367,256,19,"Деньги от Google Play",fb,EmptyLikes,CO,topfacemobappandroid
,,,118742444,"2018-05-15 00:40:15",16,"2018-05-15 05:54:37",100,97,19,"Деньги от Payment Ninja",fb,autorefill,LT,topfacemobappandroid
9366,63,"2018-04-08 15:35:51",117757495,"2018-04-08 15:35:50",12,"2018-04-18 17:19:08",271,189,146,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid
,,,118616736,"2018-05-11 09:34:52",3,"2018-05-14 11:37:04",917,641,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid
,,,118015443,"2018-04-19 08:04:26",1,"2018-04-19 08:36:22",999,969,147,"Деньги от Payment Ninja",fb,Dating,TR,topfacemobappandroid
,,,118272979,"2018-05-01 03:56:34",1,"2018-05-01 04:07:54",559,391,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid
,,,117813838,"2018-04-10 23:27:25",1,"2018-04-11 00:47:57",279,270,147,"Деньги от Payment Ninja",fb,LeftMenu,RU,topfacemobappandroid
,,,117667621,"2018-04-04 13:33:19",1,"2018-04-14 01:10:21",999,969,147,"Деньги от Payment Ninja",fb,LeftMenu,UA,topfacemobappandroid
,,,117762078,"2018-04-08 19:07:00",4,"2018-05-11 22:17:08",1057,739,147,"Деньги от Google Play",fb,promo.key71,RU,topfacemobappandroid
9366,63,"2018-04-27 20:36:37",118194899,"2018-04-27 20:36:35",8,"2018-04-30 22:19:14",1000,970,19,"Деньги от Payment Ninja",fb,Menu,TR,topfacemobappandroid
,,,117758240,"2018-04-08 16:14:43",5,"2018-05-01 09:17:18",510,174,68,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
9449,63,"2018-04-07 14:34:49",117730915,"2018-04-07 13:09:20",12,"2018-05-08 19:15:28",940,658,146,"Деньги от Google Play",fb,Dating,IN,topfacemobappandroid
,,,118618862,"2018-05-11 11:18:57",2,"2018-05-14 11:34:02",118,82,77,"Деньги от Google Play",fb,BadaboomFilterScreen,EE,topfacemobappandroid
9555,63,"2018-04-11 23:34:46",117828841,"2018-04-11 23:34:45",4,"2018-04-15 15:27:13",1116,781,147,"Деньги от Google Play",fb,ownProfile,PK,topfacemobappandroid
,,,117905088,"2018-04-15 13:52:13",1,"2018-04-18 11:18:09",286,277,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,RU,topfacemobappandroid
,,,118123038,"2018-04-24 13:21:29",1,"2018-04-24 20:10:46",286,277,147,"Деньги от Payment Ninja",fb,promo.key31,RU,standalonetf
,,,118071514,"2018-04-22 02:54:39",1,"2018-04-22 02:58:46",510,173,68,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
597,12,"2018-04-25 20:44:59",118146076,"2018-04-25 19:53:35",67,"2018-05-10 07:41:20",500,485,19,"Деньги от Payment Ninja",fb,autorefill,BY,topface
,,,118255093,"2018-04-30 11:07:08",1,"2018-05-01 16:51:39",999,969,147,"Деньги от Payment Ninja",fb,Visitors,IN,topfacemobappandroid
9553,63,"2018-04-12 21:59:14",117846289,"2018-04-12 21:59:12",5,"2018-04-21 08:10:09",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,ZW,topfacemobappandroid
,,,117634530,"2018-04-03 01:13:16",3,"2018-04-06 03:20:00",1206,844,147,"Деньги от Google Play",fb,LeftMenu,UA,topfacemobappandroid
,,,117869632,"2018-04-14 00:05:30",1,"2018-04-14 13:07:19",284,275,147,"Деньги от Payment Ninja",fb,promo.key31,RU,topfacemobappandroid
,,,118589260,"2018-05-10 12:40:42",6,"2018-05-13 14:43:22",1209,846,147,"Деньги от Google Play",fb,TrialVipPopup,UA,topfacemobappandroid
,,,118661910,"2018-05-12 14:16:13",4,"2018-05-12 19:32:39",156,109,67,"Деньги от Google Play",fb,Fans,TR,topfacemobappandroid
,,,117810918,"2018-04-10 18:24:36",1,"2018-04-11 11:06:30",999,969,147,"Деньги от Payment Ninja",fb,PopularUserChatBlock,AM,topfacemobappandroid
9366,63,"2018-04-27 00:00:44",118174468,"2018-04-27 00:00:43",1,"2018-04-27 09:46:39",177,123,77,"Деньги от Google Play",fb,BadaboomFilterScreen,TR,topfacemobappandroid
,,,118694844,"2018-05-13 12:17:20",3,"2018-05-14 15:05:01",301,210,67,"Деньги от Google Play",fb,Menu,AE,topfacemobappandroid
,,,117710948,"2018-04-06 15:21:56",3,"2018-04-09 18:12:30",984,688,147,"Деньги от Google Play",fb,TrialVipPopup,TR,topfacemobappandroid
,,,118334229,"2018-05-03 04:17:59",1,"2018-05-03 07:25:01",510,164,68,"Деньги от PaymentWall (mobile)",fb,none,MY,topfacemobappandroid
,,,117717220,"2018-04-06 21:04:15",3,"2018-04-11 23:28:37",390,128,19,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,117998941,"2018-04-18 18:27:26",1,"2018-04-18 20:52:15",162,113,147,"Деньги от Google Play",fb,LeftMenu,RU,topfacemobappandroid
,,,117744173,"2018-04-08 00:26:21",10,"2018-05-04 08:07:40",160,112,67,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid
,,,118504510,"2018-05-07 23:54:49",1,"2018-05-08 21:18:25",277,269,147,"Деньги от Payment Ninja",fb,LeftMenu,RU,topfacemobappandroid
9365,63,"2018-04-05 05:52:58",117686140,"2018-04-05 05:52:57",1,"2018-04-18 03:33:13",499,484,147,"Деньги от Payment Ninja",fb,promo.key31,CO,topfacemobappandroid
,,,117760590,"2018-04-08 18:02:06",12,"2018-05-07 13:54:15",359,251,19,"Деньги от Google Play",fb,EmptyLikes,RU,topfacemobappandroid
,,,118059093,"2018-04-21 14:44:54",1,"2018-04-21 17:13:51",1013,709,147,"Деньги от Google Play",fb,Dating,AE,topfacemobappandroid
,,,118060424,"2018-04-21 16:13:03",1,"2018-04-21 19:33:40",287,278,147,"Деньги от Payment Ninja",fb,LeftMenu,RU,topfacemobappandroid
,,,118106347,"2018-04-23 16:49:13",4,"2018-05-07 17:08:28",999,969,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,TR,topfacemobappios
,,,117963137,"2018-04-17 14:56:08",3,"2018-04-25 11:42:13",1609,1126,147,"Деньги от Google Play",fb,promo.key31,US,topfacemobappandroid
9365,63,"2018-04-26 21:05:45",118170650,"2018-04-26 21:05:43",2,"2018-05-09 16:10:04",1000,970,19,"Деньги от Payment Ninja",fb,EmptyLikes,UY,topfacemobappandroid
,,,118589452,"2018-05-10 12:52:12",9,"2018-05-10 13:06:31",100,97,19,"Деньги от Payment Ninja",fb,autorefill,IN,topfacemobappandroid
9553,63,"2018-05-07 14:30:14",118476533,"2018-05-07 14:30:12",4,"2018-05-10 16:31:08",1420,993,147,"Деньги от Google Play",fb,TrialVipPopup,AU,topfacemobappandroid
,,,118342626,"2018-05-03 12:21:03",1,"2018-05-03 17:16:22",299,290,147,"Деньги от Payment Ninja",fb,LeftMenu,TJ,topfacemobappandroid
,,,118396005,"2018-05-05 09:25:38",6,"2018-05-05 11:01:19",300,291,67,"Деньги от Payment Ninja",fb,Fans,US,topfacemobappandroid
,,,118519622,"2018-05-08 12:01:19",1,"2018-05-08 19:25:48",999,969,147,"Деньги от Payment Ninja",fb,promo.key31,US,topfacemobappandroid
,,,118082422,"2018-04-22 15:31:13",3,"2018-04-25 17:31:20",1395,976,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid
9850,63,"2018-04-23 11:58:54",118087035,"2018-04-22 19:15:11",10,"2018-04-27 01:25:05",38,26,19,"Деньги от Google Play",fb,EmptyAdmirations,UA,topfacemobappandroid
9940,63,"2018-05-09 16:42:17",118559495,"2018-05-09 15:59:37",2,"2018-05-14 22:21:23",539,377,147,"Деньги от Google Play",fb,LeftMenu,LB,topfacemobappandroid
,,,117744173,"2018-04-08 00:26:21",12,"2018-05-08 16:48:06",529,370,147,"Деньги от Google Play",fb,PopularUserBlockDialog,TR,topfacemobappandroid
,,,118034996,"2018-04-20 09:00:27",3,"2018-04-23 13:02:55",1406,984,147,"Деньги от Google Play",fb,LeftMenu,IN,topfacemobappandroid
,,,118078601,"2018-04-22 12:09:41",2,"2018-04-25 00:59:04",500,485,19,"Деньги от Payment Ninja",fb,EmptyLikes,UA,topfacemobappandroid
9366,63,"2018-04-27 20:36:37",118194899,"2018-04-27 20:36:35",4,"2018-04-29 18:46:10",1000,970,19,"Деньги от Payment Ninja",fb,EmptyLikes,TR,topfacemobappandroid
,,,117955774,"2018-04-17 09:41:48",1,"2018-04-18 01:24:53",999,969,147,"Деньги от Payment Ninja",fb,Dating,US,topfacemobappandroid
,,,117758240,"2018-04-08 16:14:43",2,"2018-04-20 14:51:53",516,174,67,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,117752989,"2018-04-08 11:23:37",1,"2018-04-08 12:01:11",963,674,147,"Деньги от Google Play",fb,LeftMenu,IN,topfacemobappandroid
9365,63,"2018-04-08 18:13:52",117760846,"2018-04-08 18:13:50",1,"2018-04-08 18:29:05",510,510,68,"Деньги от PaymentWall (mobile)",fb,none,ET,topfacemobappandroid
,,,117719357,"2018-04-06 22:46:35",39,"2018-04-08 01:07:44",53,37,19,"Деньги от Google Play",fb,Gifts,TR,topfacemobappandroid
,,,118646393,"2018-05-12 04:00:56",3,"2018-05-12 16:01:27",1035,724,147,"Деньги от Google Play",fb,TrialVipPopup,TH,topfacemobappandroid
,,,118205414,"2018-04-28 07:16:45",1,"2018-04-30 05:38:37",9350,6545,147,"Деньги от Google Play",fb,LeftMenu,TH,topfacemobappandroid
,,,117586088,"2018-04-01 12:21:29",1,"2018-04-04 12:31:18",171,119,147,"Деньги от Google Play",fb,promo.key31,RU,topfacemobappandroid
,,,117761082,"2018-04-08 18:23:32",10,"2018-04-14 17:25:39",500,485,19,"Деньги от Payment Ninja",fb,EmptyLikes,UZ,topfacemobappandroid
9365,63,"2018-04-01 12:06:43",117585827,"2018-04-01 12:06:42",3,"2018-04-04 14:06:59",1601,1120,147,"Деньги от Google Play",fb,TrialVipPopup,DE,topfacemobappandroid
,,,118689273,"2018-05-13 08:36:08",1,"2018-05-13 08:48:22",999,969,147,"Деньги от Payment Ninja",fb,LeftMenu,KZ,topfacemobappandroid
9553,63,"2018-04-12 13:31:03",117837051,"2018-04-12 13:31:01",3,"2018-04-15 15:37:28",959,671,147,"Деньги от Google Play",fb,TrialVipPopup,PH,topfacemobappandroid
,,,118355313,"2018-05-03 21:56:09",3,"2018-05-09 23:54:52",100,97,19,"Деньги от Payment Ninja",fb,Menu,TR,topfacemobappandroid
,,,118030592,"2018-04-20 00:34:37",3,"2018-04-23 02:48:53",1410,986,147,"Деньги от Google Play",fb,Dating,IN,topfacemobappandroid
,,,118682236,"2018-05-13 01:56:46",1,"2018-05-13 02:00:31",999,969,147,"Деньги от Payment Ninja",fb,LeftMenu,US,topfacemobappandroid
,,,118396005,"2018-05-05 09:25:38",23,"2018-05-06 09:01:52",300,291,67,"Деньги от Payment Ninja",fb,Menu,US,topfacemobappandroid
,,,117725972,"2018-04-07 07:13:18",3,"2018-04-10 09:13:38",1399,979,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
,,,117877029,"2018-04-14 10:55:55",10,"2018-04-15 14:21:23",53,37,19,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid
,,,117717220,"2018-04-06 21:04:15",6,"2018-04-15 22:57:34",234,86,19,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,118421732,"2018-05-06 05:05:59",1,"2018-05-06 05:10:06",268,187,77,"Деньги от Google Play",fb,BadaboomFilterScreen,RU,topfacemobappandroid
,,,118413255,"2018-05-05 22:09:23",3,"2018-05-15 15:51:01",160,112,147,"Деньги от Google Play",fb,PopularUserBlockDialog,RU,topfacemobappandroid
,,,118707272,"2018-05-13 19:39:36",4,"2018-05-14 07:43:44",913,639,147,"Деньги от Google Play",fb,UserProfileFragment,AR,topfacemobappandroid
9785,63,"2018-04-17 08:27:28",117917218,"2018-04-15 22:35:56",3,"2018-04-24 23:58:01",234,9,19,"Деньги от PaymentWall (mobile)",fb,none,UA,topfacemobappandroid
,,,118695031,"2018-05-13 12:25:44",3,"2018-05-14 12:12:36",390,163,19,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,118290387,"2018-05-01 21:45:46",3,"2018-05-02 21:21:14",162,113,67,"Деньги от Google Play",fb,Menu,TR,topfacemobappandroid
9733,63,"2018-04-22 19:18:27",118085089,"2018-04-22 17:42:14",4,"2018-04-26 02:33:43",1596,1117,147,"Деньги от Google Play",fb,PopularUserBlockDialog,AR,topfacemobappandroid
,,,118578287,"2018-05-10 01:22:03",1,"2018-05-12 09:29:10",160,112,67,"Деньги от Google Play",fb,Menu,RU,topfacemobappandroid
,,,117993893,"2018-04-18 15:13:13",3,"2018-04-25 22:15:10",282,273,147,"Деньги от Payment Ninja",fb,Dating,RU,topfacemobappandroid
9365,63,"2018-05-10 08:15:50",118584556,"2018-05-10 08:15:48",1,"2018-05-15 21:15:38",499,484,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,SV,topfacemobappandroid
,,,118313213,"2018-05-02 16:47:14",3,"2018-05-02 17:23:30",283,198,77,"Деньги от Google Play",fb,BadaboomFilterScreen,US,topfacemobappandroid
,,,118038117,"2018-04-20 12:59:48",9,"2018-05-11 15:28:37",160,112,147,"Деньги от Google Play",fb,LeftMenu,RU,topfacemobappandroid
,,,117973337,"2018-04-17 21:12:53",1,"2018-05-05 18:14:15",1000,970,68,"Деньги от Ninja",fb,superPopupFromBlockExpressMessages,MX,topfacemobappandroid
,,,118096206,"2018-04-23 04:02:50",7,"2018-04-24 23:00:11",440,308,19,"Деньги от Google Play",fb,EmptyLikes,ES,topfacemobappandroid
,,,118398038,"2018-05-05 11:10:42",3,"2018-05-14 15:40:53",160,112,147,"Деньги от Google Play",fb,LeftMenu,RU,topfacemobappandroid
,,,118166069,"2018-04-26 17:22:03",1,"2018-05-04 20:17:29",1052,1020,147,"Деньги от Payment Ninja",fb,Dating,GR,topfacemobappandroid
,,,118027159,"2018-04-19 21:15:00",3,"2018-04-22 23:16:05",1410,986,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid
9553,63,"2018-05-07 17:00:30",118482665,"2018-05-07 17:00:09",4,"2018-05-10 20:22:54",1060,742,147,"Деньги от Google Play",fb,TrialVipPopup,KZ,topfacemobappandroid
,,,118661910,"2018-05-12 14:16:13",1,"2018-05-12 16:11:53",526,368,147,"Деньги от Google Play",fb,Admirations,TR,topfacemobappandroid
,,,117594397,"2018-04-01 18:40:08",5,"2018-04-02 15:32:44",168,117,146,"Деньги от Google Play",fb,EmptyLikes,GE,topfacemobappandroid
,,,118709219,"2018-05-13 20:30:57",1,"2018-05-13 20:32:31",96,67,19,"Деньги от Google Play",fb,AdToPhotoBlog,AE,topfacemobappandroid
,,,118519622,"2018-05-08 12:01:19",2,"2018-05-10 09:15:05",300,291,67,"Деньги от Payment Ninja",fb,EmptyLikes,US,topfacemobappandroid
,,,117701352,"2018-04-05 23:06:52",2,"2018-04-06 22:40:12",303,294,67,"Деньги от Payment Ninja",fb,EmptyLikes,RU,standalonetf
,,,117710948,"2018-04-06 15:21:56",5,"2018-05-09 18:12:29",932,652,147,"Деньги от Google Play",fb,TrialVipPopup,TR,topfacemobappandroid
9366,63,"2018-04-18 00:09:32",117978319,"2018-04-18 00:09:31",2,"2018-04-18 12:11:06",730,510,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid
,,,117740205,"2018-04-07 21:25:46",3,"2018-04-10 11:26:27",98,95,19,"Деньги от Payment Ninja",fb,EmptyLikes,RU,topfacemobappandroid
,,,117913772,"2018-04-15 20:51:27",3,"2018-04-19 17:55:13",1399,979,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
9365,63,"2018-05-02 22:28:46",118325839,"2018-05-02 22:28:43",3,"2018-05-06 00:28:54",1478,1034,147,"Деньги от Google Play",fb,TrialVipPopup,CL,topfacemobappandroid
,,,117864763,"2018-04-13 20:13:02",3,"2018-04-16 22:20:44",971,679,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid
9522,63,"2018-04-24 23:26:32",118112720,"2018-04-23 22:06:53",4,"2018-04-25 11:53:07",1070,749,147,"Деньги от Google Play",fb,LeftMenu,IN,topfacemobappandroid
,,,118113561,"2018-04-23 22:47:46",6,"2018-04-26 16:22:02",500,485,19,"Деньги от Payment Ninja",fb,autorefill,RU,topfacemobappandroid
,,,118417634,"2018-05-06 00:31:15",1,"2018-05-07 00:56:59",534,373,147,"Деньги от Google Play",fb,Visitors,US,topfacemobappandroid
9411,63,"2018-04-15 02:51:16",117857844,"2018-04-13 12:43:18",2,"2018-04-27 16:08:44",300,291,67,"Деньги от Payment Ninja",fb,EmptyLikes,SG,topfacemobappandroid
,,,117901718,"2018-04-15 10:40:18",27,"2018-05-15 10:02:58",38,26,19,"Деньги от Google Play",fb,EmptyLikes,UA,topfacemobappandroid
,,,117758240,"2018-04-08 16:14:43",4,"2018-05-01 07:51:59",516,174,67,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,118355313,"2018-05-03 21:56:09",2,"2018-05-09 23:54:45",300,291,67,"Деньги от Payment Ninja",fb,Menu,TR,topfacemobappandroid
597,12,"2018-04-25 20:44:59",118146076,"2018-04-25 19:53:35",29,"2018-05-01 12:38:52",500,485,19,"Деньги от Payment Ninja",fb,autorefill,BY,topface
,,,117717220,"2018-04-06 21:04:15",15,"2018-04-28 00:05:35",510,173,68,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,117850109,"2018-04-13 01:07:15",3,"2018-04-16 03:13:23",972,680,147,"Деньги от Google Play",fb,Dating,TR,topfacemobappandroid
,,,118342626,"2018-05-03 12:21:03",4,"2018-05-05 14:29:22",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,TJ,topfacemobappandroid
9553,63,"2018-04-08 20:29:18",117764964,"2018-04-08 20:29:16",1,"2018-04-17 17:36:23",503,352,147,"Деньги от Google Play",fb,promo.key31,MY,topfacemobappandroid
,,,117901718,"2018-04-15 10:40:18",14,"2018-04-29 12:36:26",38,26,19,"Деньги от Google Play",fb,EmptyLikes,UA,topfacemobappandroid
,,,117743323,"2018-04-07 23:39:31",8,"2018-04-11 01:48:51",1926,1348,147,"Деньги от Google Play",fb,TrialVipPopup,SK,topfacemobappandroid
,,,117929380,"2018-04-16 11:32:16",2,"2018-04-19 12:28:32",798,558,147,"Деньги от Google Play",fb,TrialVipPopup,NG,topfacemobappandroid
,,,117672817,"2018-04-04 17:59:25",3,"2018-04-07 19:59:42",1353,947,147,"Деньги от Google Play",fb,TrialVipPopup,BR,topfacemobappandroid
597,12,"2018-04-25 20:44:59",118146076,"2018-04-25 19:53:35",88,"2018-05-13 21:52:28",500,485,19,"Деньги от Payment Ninja",fb,autorefill,BY,topface
,,,118578383,"2018-05-10 01:26:45",1,"2018-05-10 01:29:50",529,370,147,"Деньги от Google Play",fb,LeftMenu,UA,topfacemobappandroid
9553,63,"2018-04-12 21:59:14",117846289,"2018-04-12 21:59:12",22,"2018-04-27 06:28:18",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,ZW,topfacemobappandroid
,,,117594543,"2018-04-01 18:45:37",1,"2018-04-01 19:04:54",510,178,68,"Деньги от PaymentWall (mobile)",fb,none,MD,topfacemobappandroid
8774,42,"2018-05-08 07:07:13",118244151,"2018-04-29 22:11:54",4,"2018-05-09 15:38:43",460,322,19,"Деньги от Google Play",fb,EmptyLikes,IN,topfacemobappandroid
,,,117636095,"2018-04-03 03:10:55",3,"2018-04-06 21:59:57",167,116,67,"Деньги от Google Play",fb,EmptyLikes,TR,standalonetf
,,,117595684,"2018-04-01 19:24:15",1,"2018-04-01 19:29:20",1081,1049,147,"Деньги от Payment Ninja",fb,LeftMenu,IT,topfacemobappandroid
,,,118742444,"2018-05-15 00:40:15",3,"2018-05-15 00:54:08",106,103,19,"Деньги от Payment Ninja",fb,Gifts,LT,topfacemobappandroid
,,,117676119,"2018-04-04 20:30:47",3,"2018-04-07 23:19:39",1128,789,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
,,,118440596,"2018-05-06 18:29:53",5,"2018-05-13 03:16:31",999,969,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,AR,topfacemobappandroid
,,,117779630,"2018-04-09 05:07:01",3,"2018-04-12 07:07:21",1350,944,147,"Деньги от Google Play",fb,TrialVipPopup,BR,topfacemobappandroid
,,,117584396,"2018-04-01 10:43:32",1,"2018-04-01 10:48:30",8999,8729,147,"Деньги от Payment Ninja",fb,Dating,IL,topfacemobappandroid
,,,118387502,"2018-05-05 00:45:12",1,"2018-05-11 01:18:52",536,375,147,"Деньги от Google Play",fb,promo.key31,TR,topfacemobappandroid
,,,117636854,"2018-04-03 04:20:27",1,"2018-04-17 20:45:16",911,637,147,"Деньги от Google Play",fb,LeftMenu,BG,topfacemobappandroid
,,,117852710,"2018-04-13 05:38:57",5,"2018-04-14 17:44:37",100,97,19,"Деньги от Payment Ninja",fb,autorefill,AE,topfacemobappandroid
,,,117811351,"2018-04-10 19:12:13",4,"2018-04-14 21:12:23",1399,979,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
,,,118603539,"2018-05-10 21:50:58",3,"2018-05-15 15:01:08",96,67,77,"Деньги от Google Play",fb,BadaboomFilterScreen,IN,topfacemobappandroid
,,,117621821,"2018-04-02 16:44:16",3,"2018-04-07 14:56:32",1438,1006,147,"Деньги от Google Play",fb,Visitors,GB,topfacemobappandroid
,,,117701352,"2018-04-05 23:06:52",1,"2018-04-05 23:12:55",305,296,147,"Деньги от Payment Ninja",fb,Dating,RU,standalonetf
,,,117890846,"2018-04-14 22:44:53",3,"2018-04-18 00:46:04",1399,979,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
,,,118450432,"2018-05-06 23:15:57",2,"2018-05-06 23:26:44",264,184,67,"Деньги от Google Play",fb,AdToPhotoBlog,US,topfacemobappandroid
,,,117901718,"2018-04-15 10:40:18",4,"2018-04-22 12:10:47",117,81,67,"Деньги от Google Play",fb,Menu,UA,topfacemobappandroid
,,,117717819,"2018-04-06 21:33:23",3,"2018-04-07 09:33:56",1231,861,147,"Деньги от Google Play",fb,TrialVipPopup,CA,topfacemobappandroid
9449,63,"2018-04-07 14:34:49",117730915,"2018-04-07 13:09:20",9,"2018-04-10 15:12:28",1438,1006,147,"Деньги от Google Play",fb,Dating,IN,topfacemobappandroid
,,,117844768,"2018-04-12 20:59:31",1,"2018-05-07 14:56:16",534,373,147,"Деньги от Google Play",fb,LeftMenu,TR,topfacemobappandroid
,,,118349849,"2018-05-03 18:19:46",3,"2018-05-12 23:10:48",1209,846,147,"Деньги от Google Play",fb,TrialVipPopup,UA,topfacemobappandroid
,,,118292073,"2018-05-01 23:01:43",3,"2018-05-05 01:02:00",1399,979,147,"Деньги от Google Play",fb,TrialVipPopup,US,topfacemobappandroid
,,,118069236,"2018-04-21 23:51:15",4,"2018-04-24 03:39:59",300,291,67,"Деньги от Payment Ninja",fb,EmptyLikes,UA,topfacemobappandroid
9365,63,"2018-04-01 18:33:13",117594160,"2018-04-01 18:33:11",6,"2018-05-02 19:50:06",499,484,147,"Деньги от Payment Ninja",fb,LeftMenu,EC,topfacemobappandroid
597,12,"2018-04-25 20:44:59",118146076,"2018-04-25 19:53:35",96,"2018-05-14 13:00:59",500,485,19,"Деньги от Payment Ninja",fb,autorefill,BY,topface
9553,63,"2018-05-11 14:46:04",118623333,"2018-05-11 14:45:52",3,"2018-05-14 16:46:08",1382,967,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid
,,,118206724,"2018-04-28 08:50:22",1,"2018-04-28 08:57:58",510,205,68,"Деньги от PaymentWall (mobile)",fb,none,CZ,topfacemobappandroid
,,,118349817,"2018-05-03 18:18:16",5,"2018-05-04 08:46:58",100,97,19,"Деньги от Payment Ninja",fb,autorefill,RU,topfacemobappandroid
,,,118125975,"2018-04-24 17:08:08",3,"2018-04-24 17:20:34",271,189,67,"Деньги от Google Play",fb,Gifts,LK,topfacemobappandroid
,,,117788373,"2018-04-09 14:20:21",27,"2018-05-09 20:29:06",50,35,146,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid
,,,117717220,"2018-04-06 21:04:15",2,"2018-04-11 23:25:42",163,114,67,"Деньги от Google Play",fb,EmptyLikes,TR,topfacemobappandroid
,,,118276479,"2018-05-01 09:19:16",3,"2018-05-04 11:19:26",1180,826,147,"Деньги от Google Play",fb,TrialVipPopup,PH,topfacemobappandroid
,,,118342626,"2018-05-03 12:21:03",6,"2018-05-05 14:29:35",100,97,19,"Деньги от Payment Ninja",fb,EmptyLikes,TJ,topfacemobappandroid
,,,117620511,"2018-04-02 15:42:15",3,"2018-04-05 17:45:57",988,691,147,"Деньги от Google Play",fb,ownProfile,TR,topfacemobappandroid
,,,117830598,"2018-04-12 01:44:35",1,"2018-04-12 01:46:52",1013,709,147,"Деньги от Google Play",fb,LeftMenu,AE,topfacemobappandroid
,,,117697273,"2018-04-05 19:35:56",2,"2018-04-12 20:20:06",284,276,147,"Деньги от Payment Ninja",fb,Dating,RU,topfacemobappandroid
,,,118303725,"2018-05-02 11:21:16",3,"2018-05-04 08:28:07",71,49,19,"Деньги от Google Play",fb,EmptyLikes,RU,standalonetf
,,,118521191,"2018-05-08 13:11:03",1,"2018-05-08 13:19:32",1013,709,147,"Деньги от Google Play",fb,LeftMenu,AE,topfacemobappandroid
,,,117717220,"2018-04-06 21:04:15",1,"2018-04-06 22:27:30",510,173,68,"Деньги от PaymentWall (mobile)",fb,none,TR,topfacemobappandroid
,,,118355335,"2018-05-03 21:56:40",5,"2018-05-05 15:22:05",94,91,19,"Деньги от Payment Ninja",fb,EmptyLikes,RU,topfacemobappandroid
,,,117860405,"2018-04-13 15:37:54",5,"2018-04-17 06:19:36",300,291,67,"Деньги от Payment Ninja",fb,Menu,BY,topfacemobappandroid
