"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
9438,63,"2018-04-05 02:10:41",117683354,"2018-04-05 02:10:40",4,"2018-04-08 04:52:27",1230,861,147,"Деньги от Google Play",fb,TrialVipPopup,MX,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9552,63,"2018-04-02 16:45:51",117621865,"2018-04-02 16:45:49",4,"2018-04-07 19:16:25",1000,970,19,"Деньги от Payment Ninja",fb,EmptyLikes,US,topfacemobappandroid,pn.coins.100.10
8786,42,"2018-04-05 16:34:33",117694358,"2018-04-05 16:33:49",12,"2018-04-08 11:37:08",100,97,19,"Деньги от Payment Ninja",st,autorefill,UA,topfacemobappandroid,pn.coins.6.1
9390,63,"2018-04-01 23:57:09",117604063,"2018-04-01 23:57:09",4,"2018-05-05 01:57:16",1203,842,147,"Деньги от Google Play",gp,TrialVipPopup,UA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9717,33,"2018-04-04 07:58:09",117662841,"2018-04-04 07:58:07",1,"2018-04-04 08:29:10",999,969,147,"Деньги от Payment Ninja",fb,UserProfileFragment,US,topfacemobappandroid,pn.sub.vip.month.10
9690,63,"2018-04-02 16:11:48",117621111,"2018-04-02 16:11:47",8,"2018-04-05 20:23:57",1932,1352,147,"Деньги от Google Play",fb,ownProfile,PL,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9389,63,"2018-03-31 20:03:06",117571994,"2018-03-31 20:03:04",3,"2018-04-01 05:31:38",286,200,67,"Деньги от Google Play",fb,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.likes.100.3
9602,63,"2018-04-06 06:09:58",117705619,"2018-04-06 06:09:57",8,"2018-04-10 23:38:11",100,97,19,"Деньги от Payment Ninja",fb,autorefill,CM,topfacemobappandroid,pn.coins.6.1
9379,63,"2018-04-02 16:06:30",117621016,"2018-04-02 16:06:29",4,"2018-04-07 10:37:06",1206,844,147,"Деньги от Google Play",gp,promo.key31,UA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
8786,42,"2018-04-01 23:09:52",117602746,"2018-04-01 23:09:50",16,"2018-04-17 18:41:46",500,485,19,"Деньги от Payment Ninja",gp,autorefill,UA,topfacemobappandroid,pn.coins.40.5
8786,42,"2018-04-04 05:33:13",117660851,"2018-04-04 05:33:13",3,"2018-04-07 07:33:18",1206,844,147,"Деньги от Google Play",gp,TrialVipPopup,UA,standalonetf,com.topface.topface.sub.trial.vip.month.13.3daysfree
